Real part;Imaginary part;1:nQ, 2:nZ
37.63072847933866;0.0007386141872442584;
37.55491642248696;0.0007279115860106839;
37.47910436563526;0.0007172089847771095;
37.403292308783556;0.000706506383543535;
37.327480251931846;0.0006958037823099597;
37.25166819508015;0.0006851011810763852;
37.17585613822845;0.0006743985798428108;
33.79120846904798;0.0010697107851334576;
30.75247672650391;0.002068942454206582;
28.05102549504477;0.0020420796417420406;
25.7458189840505;0.0024837756922214786;
23.67258907614855;0.003373286870719413;
21.793347659319146;0.0033276373254849;
20.114009213043467;0.0028410686506253864;
18.53797722686423;0.002382426051363567;
17.18927111426128;0.002138324760534209;
15.901198088258013;0.0023380513796475598;
14.756212037786494;0.0026211386046742853;
13.73538942752011;0.0027121676090000792;
12.739359758713162;0.002690858003163138;
11.874192601369405;0.00263581170605857;
11.029870920154666;0.002545275915093622;
10.268855848247123;0.0024954309416761805;
9.571127538476945;0.002521685225769995;
8.942550816645817;0.0025252663869729606;
8.33313183903963;0.0025025508331335154;
7.804257610417344;0.0024654177275756127;
7.273018363108799;0.0024175896302562837;
6.797333986260617;0.00235295555022452;
